danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.8,0.71,5,-6.403,0,0.295,0.463,0.0,0.339,0.795,147.171,audio_features,0UCKUJU94sx8XBQnaNsRkB,spotify:track:0UCKUJU94sx8XBQnaNsRkB,https://api.spotify.com/v1/tracks/0UCKUJU94sx8XBQnaNsRkB,https://api.spotify.com/v1/audio-analysis/0UCKUJU94sx8XBQnaNsRkB,150664,4
0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998,audio_features,6Uj1ctrBOjOas8xZXGqKk4,spotify:track:6Uj1ctrBOjOas8xZXGqKk4,https://api.spotify.com/v1/tracks/6Uj1ctrBOjOas8xZXGqKk4,https://api.spotify.com/v1/audio-analysis/6Uj1ctrBOjOas8xZXGqKk4,172627,4
0.763,0.923,9,-3.108,0,0.191,0.103,0.0,0.105,0.934,121.074,audio_features,06VsoIC668pU516T6qrgkJ,spotify:track:06VsoIC668pU516T6qrgkJ,https://api.spotify.com/v1/tracks/06VsoIC668pU516T6qrgkJ,https://api.spotify.com/v1/audio-analysis/06VsoIC668pU516T6qrgkJ,165907,4
0.704,0.793,8,-2.266,1,0.0591,0.0488,0.0,0.575,0.412,127.96,audio_features,6F6TsdD0ijquDSjcr9lgIt,spotify:track:6F6TsdD0ijquDSjcr9lgIt,https://api.spotify.com/v1/tracks/6F6TsdD0ijquDSjcr9lgIt,https://api.spotify.com/v1/audio-analysis/6F6TsdD0ijquDSjcr9lgIt,199680,4
0.435,0.837,3,-8.126,1,0.449,0.00676,0.0,0.117,0.778,124.913,audio_features,5AyL2kgLtTWEu3qO3B9SqK,spotify:track:5AyL2kgLtTWEu3qO3B9SqK,https://api.spotify.com/v1/tracks/5AyL2kgLtTWEu3qO3B9SqK,https://api.spotify.com/v1/audio-analysis/5AyL2kgLtTWEu3qO3B9SqK,216893,4
0.764,0.705,8,-3.463,1,0.0284,0.259,8.92e-05,0.12,0.781,110.97,audio_features,3DarAbFujv6eYNliUTyqtz,spotify:track:3DarAbFujv6eYNliUTyqtz,https://api.spotify.com/v1/tracks/3DarAbFujv6eYNliUTyqtz,https://api.spotify.com/v1/audio-analysis/3DarAbFujv6eYNliUTyqtz,208667,4
0.799,0.653,2,-5.453,0,0.037,0.019,0.0,0.0935,0.236,104.019,audio_features,3vySEUpD0tc801F2WZDLYw,spotify:track:3vySEUpD0tc801F2WZDLYw,https://api.spotify.com/v1/tracks/3vySEUpD0tc801F2WZDLYw,https://api.spotify.com/v1/audio-analysis/3vySEUpD0tc801F2WZDLYw,215281,4
0.788,0.844,2,-3.131,1,0.0334,0.25,0.000678,0.0723,0.382,113.324,audio_features,6ic8OlLUNEATToEFU3xmaH,spotify:track:6ic8OlLUNEATToEFU3xmaH,https://api.spotify.com/v1/tracks/6ic8OlLUNEATToEFU3xmaH,https://api.spotify.com/v1/audio-analysis/6ic8OlLUNEATToEFU3xmaH,251240,4
0.627,0.886,5,-7.497,0,0.0345,0.000442,0.659,0.108,0.539,125.015,audio_features,60RENJe6v6uxji7VYGrGnG,spotify:track:60RENJe6v6uxji7VYGrGnG,https://api.spotify.com/v1/tracks/60RENJe6v6uxji7VYGrGnG,https://api.spotify.com/v1/audio-analysis/60RENJe6v6uxji7VYGrGnG,247933,4
0.664,0.609,1,-6.509,1,0.0707,0.304,0.0,0.0926,0.194,130.041,audio_features,3Vi5XqYrmQgOYBajMWSvCi,spotify:track:3Vi5XqYrmQgOYBajMWSvCi,https://api.spotify.com/v1/tracks/3Vi5XqYrmQgOYBajMWSvCi,https://api.spotify.com/v1/audio-analysis/3Vi5XqYrmQgOYBajMWSvCi,210560,4
0.757,0.678,8,-5.529,0,0.233,0.0472,9.14e-06,0.0654,0.82,120.075,audio_features,2hgzdQdnfWwtdpZbhZlV72,spotify:track:2hgzdQdnfWwtdpZbhZlV72,https://api.spotify.com/v1/tracks/2hgzdQdnfWwtdpZbhZlV72,https://api.spotify.com/v1/audio-analysis/2hgzdQdnfWwtdpZbhZlV72,218235,4
0.684,0.819,6,-5.072,1,0.0413,0.0259,0.0775,0.0985,0.607,122.008,audio_features,1pRShUtGOG6ZP5fsnw9G4h,spotify:track:1pRShUtGOG6ZP5fsnw9G4h,https://api.spotify.com/v1/tracks/1pRShUtGOG6ZP5fsnw9G4h,https://api.spotify.com/v1/audio-analysis/1pRShUtGOG6ZP5fsnw9G4h,199160,4
0.657,0.757,0,-5.257,0,0.0584,0.428,0.0,0.0728,0.672,122.056,audio_features,6n7rJUcwmQDestMYXoSoZF,spotify:track:6n7rJUcwmQDestMYXoSoZF,https://api.spotify.com/v1/tracks/6n7rJUcwmQDestMYXoSoZF,https://api.spotify.com/v1/audio-analysis/6n7rJUcwmQDestMYXoSoZF,170716,4
0.83,0.49,1,-8.82,0,0.209,0.289,3.04e-06,0.113,0.845,81.604,audio_features,466cKvZn1j45IpxDdYZqdA,spotify:track:466cKvZn1j45IpxDdYZqdA,https://api.spotify.com/v1/tracks/466cKvZn1j45IpxDdYZqdA,https://api.spotify.com/v1/audio-analysis/466cKvZn1j45IpxDdYZqdA,247059,4
