danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.611,0.642,0,-7.448,1,0.0442,0.0329,0.0,0.163,0.134,91.98,audio_features,1GbkOKV5txDoPZTTL5bJeT,spotify:track:1GbkOKV5txDoPZTTL5bJeT,https://api.spotify.com/v1/tracks/1GbkOKV5txDoPZTTL5bJeT,https://api.spotify.com/v1/audio-analysis/1GbkOKV5txDoPZTTL5bJeT,205301,4
0.772,0.465,2,-7.546,0,0.0463,0.464,0.0,0.0914,0.675,110.927,audio_features,3Hss7K0gDApYJqBKPcYNow,spotify:track:3Hss7K0gDApYJqBKPcYNow,https://api.spotify.com/v1/tracks/3Hss7K0gDApYJqBKPcYNow,https://api.spotify.com/v1/audio-analysis/3Hss7K0gDApYJqBKPcYNow,156969,4
0.653,0.517,0,-6.27,0,0.0487,0.368,2.03e-06,0.105,0.514,93.052,audio_features,4SPazIWgMqArA81XKxgDZa,spotify:track:4SPazIWgMqArA81XKxgDZa,https://api.spotify.com/v1/tracks/4SPazIWgMqArA81XKxgDZa,https://api.spotify.com/v1/audio-analysis/4SPazIWgMqArA81XKxgDZa,190498,4
0.685,0.25,0,-11.328,0,0.0738,0.124,0.0,0.0956,0.464,129.964,audio_features,1p4gVHPOqh4TDNZRvQ0FdN,spotify:track:1p4gVHPOqh4TDNZRvQ0FdN,https://api.spotify.com/v1/tracks/1p4gVHPOqh4TDNZRvQ0FdN,https://api.spotify.com/v1/audio-analysis/1p4gVHPOqh4TDNZRvQ0FdN,206769,4
0.445,0.595,2,-6.584,0,0.0558,0.034,7.71e-06,0.664,0.3,144.923,audio_features,6Vj9woVSN0IAP6qdRd1g85,spotify:track:6Vj9woVSN0IAP6qdRd1g85,https://api.spotify.com/v1/tracks/6Vj9woVSN0IAP6qdRd1g85,https://api.spotify.com/v1/audio-analysis/6Vj9woVSN0IAP6qdRd1g85,145055,4
0.424,0.568,11,-7.294,0,0.166,0.259,0.0,0.0836,0.43,96.666,audio_features,46oTVNwE53JTMCfydvCEo3,spotify:track:46oTVNwE53JTMCfydvCEo3,https://api.spotify.com/v1/tracks/46oTVNwE53JTMCfydvCEo3,https://api.spotify.com/v1/audio-analysis/46oTVNwE53JTMCfydvCEo3,221242,4
0.809,0.631,4,-7.099,1,0.0423,0.0659,0.00142,0.134,0.753,107.05,audio_features,42QLP7Z6KvkOV7vYr8RaLD,spotify:track:42QLP7Z6KvkOV7vYr8RaLD,https://api.spotify.com/v1/tracks/42QLP7Z6KvkOV7vYr8RaLD,https://api.spotify.com/v1/audio-analysis/42QLP7Z6KvkOV7vYr8RaLD,164282,4
0.806,0.342,9,-7.503,1,0.075,0.201,0.0176,0.0758,0.937,92.985,audio_features,1zgHn1EqUyA0HqNYMdJ5ia,spotify:track:1zgHn1EqUyA0HqNYMdJ5ia,https://api.spotify.com/v1/tracks/1zgHn1EqUyA0HqNYMdJ5ia,https://api.spotify.com/v1/audio-analysis/1zgHn1EqUyA0HqNYMdJ5ia,82581,4
0.442,0.426,4,-4.501,0,0.0322,0.852,0.0,0.102,0.261,141.535,audio_features,22CDHq1Z1jcRs6hkIY9w6u,spotify:track:22CDHq1Z1jcRs6hkIY9w6u,https://api.spotify.com/v1/tracks/22CDHq1Z1jcRs6hkIY9w6u,https://api.spotify.com/v1/audio-analysis/22CDHq1Z1jcRs6hkIY9w6u,189474,3
0.774,0.609,6,-7.077,1,0.126,0.101,0.0,0.117,0.797,100.008,audio_features,44G2gUVQvNNZ6w3i05tR4n,spotify:track:44G2gUVQvNNZ6w3i05tR4n,https://api.spotify.com/v1/tracks/44G2gUVQvNNZ6w3i05tR4n,https://api.spotify.com/v1/audio-analysis/44G2gUVQvNNZ6w3i05tR4n,231109,4
0.775,0.662,10,-7.755,1,0.0408,0.117,0.0648,0.0928,0.257,112.014,audio_features,4nFrcGM7MY1mpoQCC7Kefj,spotify:track:4nFrcGM7MY1mpoQCC7Kefj,https://api.spotify.com/v1/tracks/4nFrcGM7MY1mpoQCC7Kefj,https://api.spotify.com/v1/audio-analysis/4nFrcGM7MY1mpoQCC7Kefj,192936,4
0.576,0.491,5,-6.273,0,0.0441,0.364,1.5e-05,0.167,0.381,89.884,audio_features,7dCanbfsmjPRKVR4MRPqJV,spotify:track:7dCanbfsmjPRKVR4MRPqJV,https://api.spotify.com/v1/tracks/7dCanbfsmjPRKVR4MRPqJV,https://api.spotify.com/v1/audio-analysis/7dCanbfsmjPRKVR4MRPqJV,186667,4
0.639,0.723,7,-6.462,0,0.0532,0.511,0.0,0.167,0.878,136.872,audio_features,2i2gDpKKWjvnRTOZRhaPh2,spotify:track:2i2gDpKKWjvnRTOZRhaPh2,https://api.spotify.com/v1/tracks/2i2gDpKKWjvnRTOZRhaPh2,https://api.spotify.com/v1/audio-analysis/2i2gDpKKWjvnRTOZRhaPh2,187558,4
