danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.62,0.779,10,-9.863,0,0.0438,0.0132,0.889,0.313,0.376,138.923,audio_features,6H7pnDXdquzbzH8c0UTyXy,spotify:track:6H7pnDXdquzbzH8c0UTyXy,https://api.spotify.com/v1/tracks/6H7pnDXdquzbzH8c0UTyXy,https://api.spotify.com/v1/audio-analysis/6H7pnDXdquzbzH8c0UTyXy,392000,4
0.641,0.413,2,-13.212,1,0.102,0.0305,0.844,0.183,0.967,101.27,audio_features,4HpFU6eMThgW6Cael5AwYy,spotify:track:4HpFU6eMThgW6Cael5AwYy,https://api.spotify.com/v1/tracks/4HpFU6eMThgW6Cael5AwYy,https://api.spotify.com/v1/audio-analysis/4HpFU6eMThgW6Cael5AwYy,298333,4
0.75,0.892,8,-9.977,1,0.0425,0.0373,0.867,0.167,0.621,127.953,audio_features,6TPlBBLFOCQ8hPwIntQvKG,spotify:track:6TPlBBLFOCQ8hPwIntQvKG,https://api.spotify.com/v1/tracks/6TPlBBLFOCQ8hPwIntQvKG,https://api.spotify.com/v1/audio-analysis/6TPlBBLFOCQ8hPwIntQvKG,221582,4
0.598,0.784,8,-7.591,1,0.0625,0.105,0.904,0.155,0.967,80.686,audio_features,5D46bBp3uBW53ZHuS04ERu,spotify:track:5D46bBp3uBW53ZHuS04ERu,https://api.spotify.com/v1/tracks/5D46bBp3uBW53ZHuS04ERu,https://api.spotify.com/v1/audio-analysis/5D46bBp3uBW53ZHuS04ERu,247424,4
0.762,0.86,0,-5.473,0,0.0472,0.235,0.75,0.103,0.968,100.812,audio_features,7uBrCUqXNc8HbsKOyb7pat,spotify:track:7uBrCUqXNc8HbsKOyb7pat,https://api.spotify.com/v1/tracks/7uBrCUqXNc8HbsKOyb7pat,https://api.spotify.com/v1/audio-analysis/7uBrCUqXNc8HbsKOyb7pat,176937,4
0.611,0.764,10,-9.108,1,0.048,0.174,0.395,0.0815,0.954,139.966,audio_features,2rwE6iIEa9Qid2DEoX3UEb,spotify:track:2rwE6iIEa9Qid2DEoX3UEb,https://api.spotify.com/v1/tracks/2rwE6iIEa9Qid2DEoX3UEb,https://api.spotify.com/v1/audio-analysis/2rwE6iIEa9Qid2DEoX3UEb,292129,4
0.736,0.697,5,-11.021,0,0.0384,0.00282,0.787,0.261,0.643,123.958,audio_features,0IhKRPBbC5vm3XIXT6bOtW,spotify:track:0IhKRPBbC5vm3XIXT6bOtW,https://api.spotify.com/v1/tracks/0IhKRPBbC5vm3XIXT6bOtW,https://api.spotify.com/v1/audio-analysis/0IhKRPBbC5vm3XIXT6bOtW,315484,4
0.758,0.64,4,-6.762,0,0.224,0.489,0.0531,0.259,0.751,137.887,audio_features,5SMo4jNE0KldSYzhgQuxdx,spotify:track:5SMo4jNE0KldSYzhgQuxdx,https://api.spotify.com/v1/tracks/5SMo4jNE0KldSYzhgQuxdx,https://api.spotify.com/v1/audio-analysis/5SMo4jNE0KldSYzhgQuxdx,238237,4
0.537,0.708,9,-6.633,0,0.0936,0.18,0.918,0.0443,0.516,180.496,audio_features,7F3girVxqXUFc75BEVrLq5,spotify:track:7F3girVxqXUFc75BEVrLq5,https://api.spotify.com/v1/tracks/7F3girVxqXUFc75BEVrLq5,https://api.spotify.com/v1/audio-analysis/7F3girVxqXUFc75BEVrLq5,140552,4
0.736,0.655,7,-10.584,0,0.0361,0.0716,0.225,0.0951,0.886,117.072,audio_features,3TaLLashha0SbJRIrEj5gZ,spotify:track:3TaLLashha0SbJRIrEj5gZ,https://api.spotify.com/v1/tracks/3TaLLashha0SbJRIrEj5gZ,https://api.spotify.com/v1/audio-analysis/3TaLLashha0SbJRIrEj5gZ,245365,4
